Month;Day;Hour;Minute;Second;Sensor;Value
1;28;14;36;29;16;22,25
1;28;14;39;11;6;0,00
1;28;14;41;37;5;57,00
1;28;14;41;37;14;0,00
1;28;14;41;37;13;68,00
1;28;14;41;37;2;80290,11
1;28;14;41;37;9;84304,61
1;28;14;41;37;12;87757,09
1;28;14;41;37;1;0,00
1;28;14;41;37;8;0,00
1;28;14;41;37;11;0,00
1;28;14;41;37;4;75,41
1;28;14;41;37;15;11,35
1;28;14;41;37;18;10,86
1;28;14;41;37;19;11,62
1;28;14;46;14;-1;60,00
1;28;15;0;3;5;84,00
1;28;15;0;3;14;0,00
1;28;15;0;3;13;74,00
1;28;15;0;3;2;98358,13
1;28;15;0;3;9;96194,25
1;28;15;0;3;12;96489,32
1;28;15;0;3;1;0,00
1;28;15;0;3;8;0,00
1;28;15;0;3;11;0,00
1;28;15;0;3;4;72,17
1;28;15;0;3;15;10,20
1;28;15;0;3;18;9,80
1;28;15;0;3;19;9,86
1;28;15;20;29;-1;80,00
1;28;15;25;35;3;105,89
1;28;15;31;29;6;0,00
1;28;15;51;0;16;25,10
1;28;16;4;18;-1;60,00
1;28;16;8;23;5;0,00
1;28;16;8;23;14;51,00
1;28;16;8;23;13;9,00
1;28;16;8;23;2;104900,06
1;28;16;8;23;9;97661,95
1;28;16;8;23;12;105634,36
1;28;16;8;23;1;0,00
1;28;16;8;23;8;0,00
1;28;16;8;23;11;0,00
1;28;16;8;23;4;83,90
1;28;16;8;23;15;10,78
1;28;16;8;23;18;10,21
1;28;16;8;23;19;10,06
1;28;16;16;7;6;39,00
1;28;16;53;32;16;28,46
1;28;16;55;9;3;109,38
1;28;17;26;12;-1;60,00
1;28;17;49;35;6;0,00
1;28;17;52;6;16;30,00
1;28;17;58;48;5;0,00
1;28;17;58;48;14;0,00
1;28;17;58;48;13;0,00
1;28;17;58;48;2;89080,19
1;28;17;58;48;9;93534,20
1;28;17;58;48;12;97631,89
1;28;17;58;48;1;0,00
1;28;17;58;48;8;0,00
1;28;17;58;48;11;0,00
1;28;17;58;48;4;85,58
1;28;17;58;48;15;11,50
1;28;17;58;48;18;11,45
1;28;17;58;48;19;12,14
1;28;17;59;25;3;110,51
1;28;18;13;47;3;106,58
1;28;18;37;16;5;5,00
1;28;18;37;16;14;0,00
1;28;18;37;16;13;5,00
1;28;18;37;16;2;41410,09
1;28;18;37;16;9;39256,77
1;28;18;37;16;12;40913,17
1;28;18;37;16;1;0,00
1;28;18;37;16;8;0,00
1;28;18;37;16;11;0,00
1;28;18;37;16;4;82,47
1;28;18;37;16;15;10,75
1;28;18;37;16;18;10,71
1;28;18;37;16;19;10,33
1;28;18;44;4;16;27,66
1;28;18;46;27;6;0,00
1;28;18;48;0;-1;80,00
1;28;19;31;0;5;0,00
1;28;19;31;0;14;45,00
1;28;19;31;0;13;9,00
1;28;19;31;0;2;11113,31
1;28;19;31;0;9;11146,65
1;28;19;31;0;12;12046,83
1;28;19;31;0;1;0,00
1;28;19;31;0;8;0,00
1;28;19;31;0;11;0,00
1;28;19;31;0;4;72,00
1;28;19;31;0;15;9,90
1;28;19;31;0;18;10,49
1;28;19;31;0;19;11,49
1;28;19;33;19;-1;80,00
1;28;19;37;19;3;105,59
1;28;19;46;43;6;37,00
1;28;19;57;5;16;25,10
1;28;20;9;47;16;21,21
1;28;20;42;50;-1;60,00
1;28;20;45;4;3;99,90
1;28;20;53;45;6;36,00
1;28;20;55;14;5;120,00
1;28;20;55;14;14;29,00
1;28;20;55;14;13;127,00
1;28;20;55;14;2;0,15
1;28;20;55;14;9;0,16
1;28;20;55;14;12;0,16
1;28;20;55;14;1;0,00
1;28;20;55;14;8;0,00
1;28;20;55;14;11;0,00
1;28;20;55;14;4;81,36
1;28;20;55;14;15;8,65
1;28;20;55;14;18;8,04
1;28;20;55;14;19;7,34
1;28;21;8;45;3;97,14
1;28;21;15;37;6;44,00
1;28;21;27;25;-1;50,00
1;28;21;32;38;5;134,00
1;28;21;32;38;14;53,00
1;28;21;32;38;13;144,00
1;28;21;32;38;2;0,13
1;28;21;32;38;9;0,12
1;28;21;32;38;12;0,13
1;28;21;32;38;1;0,00
1;28;21;32;38;8;0,00
1;28;21;32;38;11;0,00
1;28;21;32;38;4;75,55
1;28;21;32;38;15;6,41
1;28;21;32;38;18;6,07
1;28;21;32;38;19;6,53
1;28;21;42;6;16;16,43
1;28;22;25;37;16;13,42
1;28;22;29;40;3;94,13
1;28;22;32;56;-1;60,00
1;28;22;35;59;6;0,00
1;28;22;42;9;5;0,00
1;28;22;42;9;14;10,00
1;28;22;42;9;13;0,00
1;28;22;42;9;2;0,08
1;28;22;42;9;9;0,08
1;28;22;42;9;12;0,08
1;28;22;42;9;1;0,00
1;28;22;42;9;8;0,00
1;28;22;42;9;11;0,00
1;28;22;42;9;4;78,06
1;28;22;42;9;15;3,85
1;28;22;42;9;18;3,65
1;28;22;42;9;19;3,91
1;28;23;23;20;16;9,49
1;28;23;32;44;-1;70,00
1;28;23;34;9;5;19,00
1;28;23;34;9;14;0,00
1;28;23;34;9;13;18,00
1;28;23;34;9;2;0,12
1;28;23;34;9;9;0,13
1;28;23;34;9;12;0,11
1;28;23;34;9;1;0,00
1;28;23;34;9;8;0,00
1;28;23;34;9;11;0,00
1;28;23;34;9;4;78,32
1;28;23;34;9;15;2,86
1;28;23;34;9;18;2,90
1;28;23;34;9;19;2,77
1;28;23;49;41;3;90,29
1;28;23;53;0;6;0,00
1;29;0;14;31;5;31,00
1;29;0;14;31;14;5,00
1;29;0;14;31;13;34,00
1;29;0;14;31;2;0,14
1;29;0;14;31;9;0,13
1;29;0;14;31;12;0,12
1;29;0;14;31;1;838,00
1;29;0;14;31;8;900,01
1;29;0;14;31;11;860,41
1;29;0;14;31;4;92,22
1;29;0;14;31;15;-0,25
1;29;0;14;31;18;-0,25
1;29;0;14;31;19;-0,24
1;29;0;30;30;-1;60,00
1;29;0;31;4;6;0,00
1;29;0;45;56;3;87,85
1;29;0;55;41;16;6,57
1;29;1;11;7;6;0,00
1;29;1;11;55;-1;60,00
1;29;1;17;28;16;5,09
1;29;1;26;39;3;84,50
1;29;1;47;31;5;0,00
1;29;1;47;31;14;12,00
1;29;1;47;31;13;0,00
1;29;1;47;31;2;0,06
1;29;1;47;31;9;0,07
1;29;1;47;31;12;0,06
1;29;1;47;31;1;2102,00
1;29;1;47;31;8;2045,25
1;29;1;47;31;11;2020,70
1;29;1;47;31;4;92,36
1;29;1;47;31;15;0,87
1;29;1;47;31;18;0,79
1;29;1;47;31;19;0,74
1;29;2;17;46;3;84,54
1;29;2;21;33;5;0,00
1;29;2;21;33;14;48,00
1;29;2;21;33;13;12,00
1;29;2;21;33;2;0,01
1;29;2;21;33;9;0,01
1;29;2;21;33;12;0,01
1;29;2;21;33;1;21,00
1;29;2;21;33;8;21,86
1;29;2;21;33;11;22,91
1;29;2;21;33;4;82,80
1;29;2;21;33;15;-0,04
1;29;2;21;33;18;-0,04
1;29;2;21;33;19;-0,04
1;29;2;26;15;-1;60,00
1;29;2;33;59;6;36,00
1;29;2;50;55;16;4,65
1;29;3;31;20;3;84,71
1;29;3;40;23;6;27,00
1;29;3;55;22;5;52,00
1;29;3;55;22;14;29,00
1;29;3;55;22;13;54,00
1;29;3;55;22;2;0,20
1;29;3;55;22;9;0,18
1;29;3;55;22;12;0,21
1;29;3;55;22;1;530,00
1;29;3;55;22;8;505,62
1;29;3;55;22;11;502,59
1;29;3;55;22;4;79,40
1;29;3;55;22;15;-0,43
1;29;3;55;22;18;-0,43
1;29;3;55;22;19;-0,44
1;29;3;55;28;16;5,50
1;29;3;58;54;-1;70,00
1;29;4;3;39;5;87,00
1;29;4;3;39;14;35,00
1;29;4;3;39;13;100,00
1;29;4;3;39;2;0,02
1;29;4;3;39;9;0,03
1;29;4;3;39;12;0,02
1;29;4;3;39;1;1238,00
1;29;4;3;39;8;1166,20
1;29;4;3;39;11;1245,50
1;29;4;3;39;4;85,10
1;29;4;3;39;15;-0,72
1;29;4;3;39;18;-0,76
1;29;4;3;39;19;-0,69
1;29;4;30;53;-1;60,00
1;29;4;43;53;6;43,00
1;29;4;46;1;3;87,32
1;29;4;57;6;16;8,31
1;29;5;11;9;16;11,38
1;29;5;24;21;3;92,57
1;29;5;24;47;5;0,00
1;29;5;24;47;14;33,00
1;29;5;24;47;13;14,00
1;29;5;24;47;2;0,15
1;29;5;24;47;9;0,15
1;29;5;24;47;12;0,15
1;29;5;24;47;1;1953,00
1;29;5;24;47;8;2097,52
1;29;5;24;47;11;1917,14
1;29;5;24;47;4;100,00
1;29;5;24;47;15;2,22
1;29;5;24;47;18;2,06
1;29;5;24;47;19;1,88
1;29;5;36;5;-1;60,00
1;29;5;48;28;6;32,00
1;29;6;7;27;5;94,00
1;29;6;7;27;14;0,00
1;29;6;7;27;13;87,00
1;29;6;7;27;2;7216,40
1;29;6;7;27;9;7454,54
1;29;6;7;27;12;7555,57
1;29;6;7;27;1;1976,00
1;29;6;7;27;8;2086,66
1;29;6;7;27;11;2138,82
1;29;6;7;27;4;95,50
1;29;6;7;27;15;2,49
1;29;6;7;27;18;2,50
1;29;6;7;27;19;2,31
1;29;6;28;25;-1;80,00
1;29;6;31;54;16;23,70
1;29;6;42;8;3;104,32
1;29;6;45;33;6;0,00
1;29;7;0;43;-1;80,00
1;29;7;6;33;5;0,00
1;29;7;6;33;14;18,00
1;29;7;6;33;13;0,00
1;29;7;6;33;2;6036,49
1;29;7;6;33;9;6054,60
1;29;7;6;33;12;6338,31
1;29;7;6;33;1;1315,00
1;29;7;6;33;8;1397,85
1;29;7;6;33;11;1416,02
1;29;7;6;33;4;89,47
1;29;7;6;33;15;4,26
1;29;7;6;33;18;4,51
1;29;7;6;33;19;4,64
1;29;7;38;15;3;109,17
1;29;7;41;42;16;29,39
1;29;7;57;29;6;20,00
1;29;8;5;31;-1;80,00
1;29;8;25;39;3;107,52
1;29;8;34;10;16;28,65
1;29;8;46;15;6;0,00
1;29;8;56;30;5;0,00
1;29;8;56;30;14;0,00
1;29;8;56;30;13;7,00
1;29;8;56;30;2;5694,02
1;29;8;56;30;9;5785,13
1;29;8;56;30;12;5272,66
1;29;8;56;30;1;369,00
1;29;8;56;30;8;380,81
1;29;8;56;30;11;398,33
1;29;8;56;30;4;83,56
1;29;8;56;30;15;5,11
1;29;8;56;30;18;5,33
1;29;8;56;30;19;5,36
1;29;9;19;4;16;27,10
1;29;9;27;33;5;0,00
1;29;9;27;33;14;4,00
1;29;9;27;33;13;0,00
1;29;9;27;33;2;7279,22
1;29;9;27;33;9;6798,79
1;29;9;27;33;12;7381,13
1;29;9;27;33;1;1416,00
1;29;9;27;33;8;1448,57
1;29;9;27;33;11;1518,10
1;29;9;27;33;4;100,00
1;29;9;27;33;15;8,22
1;29;9;27;33;18;7,91
1;29;9;27;33;19;8,25
1;29;9;36;17;-1;80,00
1;29;9;52;49;3;105,94
1;29;9;56;8;6;19,00
1;29;10;27;20;6;7,00
1;29;10;32;1;16;24,59
1;29;10;35;16;-1;60,00
1;29;10;35;22;3;104,71
1;29;10;56;5;5;0,00
1;29;10;56;5;14;12,00
1;29;10;56;5;13;0,00
1;29;10;56;5;2;26439,36
1;29;10;56;5;9;27470,49
1;29;10;56;5;12;23901,18
1;29;10;56;5;1;191,00
1;29;10;56;5;8;188,14
1;29;10;56;5;11;178,92
1;29;10;56;5;4;82,50
1;29;10;56;5;15;6,44
1;29;10;56;5;18;6,29
1;29;10;56;5;19;6,15
1;29;11;1;2;-1;80,00
1;29;11;7;8;5;0,00
1;29;11;7;8;14;14,00
1;29;11;7;8;13;5,00
1;29;11;7;8;2;50470,09
1;29;11;7;8;9;51126,20
1;29;11;7;8;12;46836,25
1;29;11;7;8;1;1345,00
1;29;11;7;8;8;1236,06
1;29;11;7;8;11;1301,57
1;29;11;7;8;4;88,03
1;29;11;7;8;15;5,68
1;29;11;7;8;18;5,87
1;29;11;7;8;19;5,91
1;29;11;8;32;16;22,77
1;29;11;39;36;6;0,00
1;29;11;49;57;3;103,84
1;29;12;10;51;3;100,09
1;29;12;20;28;6;21,00
1;29;12;22;14;-1;80,00
1;29;12;42;27;5;0,00
1;29;12;42;27;14;25,00
1;29;12;42;27;13;7,00
1;29;12;42;27;2;52087,06
1;29;12;42;27;9;57243,68
1;29;12;42;27;12;49534,79
1;29;12;42;27;1;1134,00
1;29;12;42;27;8;1189,57
1;29;12;42;27;11;1172,91
1;29;12;42;27;4;95,78
1;29;12;42;27;15;5,27
1;29;12;42;27;18;5,13
1;29;12;42;27;19;4,69
1;29;12;58;3;16;20,78
1;29;13;14;12;5;0,00
1;29;13;14;12;14;13,00
1;29;13;14;12;13;0,00
1;29;13;14;12;2;21819,08
1;29;13;14;12;9;23586,43
1;29;13;14;12;12;22691,85
1;29;13;14;12;1;1829,00
1;29;13;14;12;8;1852,78
1;29;13;14;12;11;2021,38
1;29;13;14;12;4;100,00
1;29;13;14;12;15;3,59
1;29;13;14;12;18;3,80
1;29;13;14;12;19;3,60
1;29;13;24;2;6;0,00
1;29;13;28;18;3;98,90
1;29;13;31;24;-1;80,00
1;29;13;55;10;16;19,72
1;29;14;0;0;16;21,80
1;29;14;14;18;3;100,36
1;29;14;40;12;5;0,00
1;29;14;40;12;14;14,00
1;29;14;40;12;13;0,00
1;29;14;40;12;2;0,06
1;29;14;40;12;9;0,06
1;29;14;40;12;12;0,06
1;29;14;40;12;1;1689,00
1;29;14;40;12;8;1847,77
1;29;14;40;12;11;1718,42
1;29;14;40;12;4;90,84
1;29;14;40;12;15;1,82
1;29;14;40;12;18;1,73
1;29;14;40;12;19;1,77
1;29;14;42;23;6;0,00
1;29;14;45;55;-1;60,00
1;29;15;6;8;3;105,54
1;29;15;16;57;-1;80,00
1;29;15;31;1;6;12,00
1;29;15;48;16;5;0,00
1;29;15;48;16;14;12,00
1;29;15;48;16;13;0,00
1;29;15;48;16;2;3036,05
1;29;15;48;16;9;3005,69
1;29;15;48;16;12;3029,98
1;29;15;48;16;1;226,00
1;29;15;48;16;8;212,44
1;29;15;48;16;11;209,25
1;29;15;48;16;4;80,35
1;29;15;48;16;15;-2,14
1;29;15;48;16;18;-2,23
1;29;15;48;16;19;-2,05
1;29;15;53;30;16;24,59
1;29;16;1;12;5;21,00
1;29;16;1;12;14;0,00
1;29;16;1;12;13;21,00
1;29;16;1;12;2;0,18
1;29;16;1;12;9;0,17
1;29;16;1;12;12;0,17
1;29;16;1;12;1;1570,00
1;29;16;1;12;8;1584,13
1;29;16;1;12;11;1568,29
1;29;16;1;12;4;91,91
1;29;16;1;12;15;-4,28
1;29;16;1;12;18;-4,22
1;29;16;1;12;19;-4,06
1;29;16;3;7;16;27,89
1;29;16;42;46;3;107,11
1;29;16;49;26;6;0,00
1;29;16;57;4;-1;60,00
1;29;17;1;33;16;29,39
1;29;17;16;35;6;16,00
1;29;17;17;7;3;108,77
1;29;17;21;31;5;100,00
1;29;17;21;31;14;24,00
1;29;17;21;31;13;90,00
1;29;17;21;31;2;11867,73
1;29;17;21;31;9;12900,22
1;29;17;21;31;12;12176,29
1;29;17;21;31;1;1370,00
1;29;17;21;31;8;1359,04
1;29;17;21;31;11;1225,85
1;29;17;21;31;4;98,62
1;29;17;21;31;15;-6,55
1;29;17;21;31;18;-6,27
1;29;17;21;31;19;-6,67
1;29;17;53;6;-1;60,00
1;29;18;16;49;6;0,00
1;29;18;20;43;-1;60,00
1;29;18;31;12;3;106,01
1;29;18;35;26;5;26,00
1;29;18;35;26;14;0,00
1;29;18;35;26;13;20,00
1;29;18;35;26;2;0,05
1;29;18;35;26;9;0,05
1;29;18;35;26;12;0,05
1;29;18;35;26;1;1868,00
1;29;18;35;26;8;2006,23
1;29;18;35;26;11;2096,51
1;29;18;35;26;4;92,84
1;29;18;35;26;15;-8,58
1;29;18;35;26;18;-7,83
1;29;18;35;26;19;-8,05
1;29;18;37;42;16;27,10
1;29;19;11;11;6;0,00
1;29;19;34;15;-1;80,00
1;29;19;37;43;3;103,72
1;29;19;42;48;16;24,59
1;29;19;51;51;5;95,00
1;29;19;51;51;14;1,00
1;29;19;51;51;13;92,00
1;29;19;51;51;2;2881,51
1;29;19;51;51;9;2705,74
1;29;19;51;51;12;3019,83
1;29;19;51;51;1;116,00
1;29;19;51;51;8;120,99
1;29;19;51;51;11;117,96
1;29;19;51;51;4;79,48
1;29;19;51;51;15;-9,93
1;29;19;51;51;18;-9,26
1;29;19;51;51;19;-9,88
1;29;20;0;40;16;20,78
1;29;20;4;43;6;27,00
1;29;20;17;35;5;0,00
1;29;20;17;35;14;20,00
1;29;20;17;35;13;9,00
1;29;20;17;35;2;0,11
1;29;20;17;35;9;0,12
1;29;20;17;35;12;0,10
1;29;20;17;35;1;2096,00
1;29;20;17;35;8;2301,41
1;29;20;17;35;11;2319,82
1;29;20;17;35;4;97,98
1;29;20;17;35;15;-7,51
1;29;20;17;35;18;-7,72
1;29;20;17;35;19;-8,04
1;29;20;33;18;3;101,71
1;29;20;49;4;-1;60,00
1;29;21;14;31;-1;60,00
1;29;21;26;23;16;16,10
1;29;21;41;48;5;64,00
1;29;21;41;48;14;0,00
1;29;21;41;48;13;77,00
1;29;21;41;48;2;0,08
1;29;21;41;48;9;0,08
1;29;21;41;48;12;0,07
1;29;21;41;48;1;412,00
1;29;21;41;48;8;386,87
1;29;21;41;48;11;365,20
1;29;21;41;48;4;88,36
1;29;21;41;48;15;-5,91
1;29;21;41;48;18;-5,79
1;29;21;41;48;19;-6,09
1;29;21;49;40;3;95,28
1;29;21;58;8;6;8,00
1;29;22;5;21;-1;60,00
1;29;22;20;30;3;92,06
1;29;22;44;18;6;0,00
1;29;22;54;15;16;13,15
1;29;22;54;16;5;48,00
1;29;22;54;16;14;0,00
1;29;22;54;16;13;34,00
1;29;22;54;16;2;0,03
1;29;22;54;16;9;0,03
1;29;22;54;16;12;0,02
1;29;22;54;16;1;1106,00
1;29;22;54;16;8;1156,88
1;29;22;54;16;11;1138,37
1;29;22;54;16;4;97,29
1;29;22;54;16;15;-5,72
1;29;22;54;16;18;-5,55
1;29;22;54;16;19;-5,72
1;29;23;6;6;6;1,00
1;29;23;6;42;16;9,30
1;29;23;16;25;5;98,00
1;29;23;16;25;14;12,00
1;29;23;16;25;13;113,00
1;29;23;16;25;2;0,01
1;29;23;16;25;9;0,01
1;29;23;16;25;12;0,01
1;29;23;16;25;1;1733,00
1;29;23;16;25;8;1566,63
1;29;23;16;25;11;1456,97
1;29;23;16;25;4;98,20
1;29;23;16;25;15;-5,82
1;29;23;16;25;18;-6,19
1;29;23;16;25;19;-5,80
1;29;23;19;11;-1;50,00
1;29;23;44;3;3;88,81
1;30;0;2;38;6;0,00
1;30;0;42;42;16;5,96
1;30;0;56;6;5;0,00
1;30;0;56;6;14;0,00
1;30;0;56;6;13;0,00
1;30;0;56;6;2;0,03
1;30;0;56;6;9;0,03
1;30;0;56;6;12;0,02
1;30;0;56;6;1;0,00
1;30;0;56;6;8;0,00
1;30;0;56;6;11;0,00
1;30;0;56;6;4;75,60
1;30;0;56;6;15;-7,04
1;30;0;56;6;18;-7,26
1;30;0;56;6;19;-7,11
1;30;0;58;10;3;85,85
1;30;0;59;21;-1;70,00
1;30;1;10;21;-1;60,00
1;30;1;17;15;6;21,00
1;30;1;41;1;3;83,52
1;30;1;42;9;5;0,00
1;30;1;42;9;14;32,00
1;30;1;42;9;13;0,00
1;30;1;42;9;2;0,19
1;30;1;42;9;9;0,19
1;30;1;42;9;12;0,19
1;30;1;42;9;1;0,00
1;30;1;42;9;8;0,00
1;30;1;42;9;11;0,00
1;30;1;42;9;4;77,36
1;30;1;42;9;15;-8,17
1;30;1;42;9;18;-8,82
1;30;1;42;9;19;-9,44
1;30;1;58;0;16;4,62
1;30;2;13;55;16;4,22
1;30;2;18;7;5;48,00
1;30;2;18;7;14;5,00
1;30;2;18;7;13;63,00
1;30;2;18;7;2;0,05
1;30;2;18;7;9;0,05
1;30;2;18;7;12;0,06
1;30;2;18;7;1;0,00
1;30;2;18;7;8;0,00
1;30;2;18;7;11;0,00
1;30;2;18;7;4;84,62
1;30;2;18;7;15;-6,82
1;30;2;18;7;18;-6,31
1;30;2;18;7;19;-6,59
1;30;2;27;27;-1;60,00
1;30;2;27;49;3;85,49
1;30;2;28;48;6;2,00
1;30;3;8;43;16;4,99
1;30;3;18;28;-1;70,00
1;30;3;31;14;5;47,00
1;30;3;31;14;14;0,00
1;30;3;31;14;13;49,00
1;30;3;31;14;2;0,11
1;30;3;31;14;9;0,10
1;30;3;31;14;12;0,10
1;30;3;31;14;1;0,00
1;30;3;31;14;8;0,00
1;30;3;31;14;11;0,00
1;30;3;31;14;4;81,76
1;30;3;31;14;15;-5,77
1;30;3;31;14;18;-6,30
1;30;3;31;14;19;-6,52
1;30;3;36;37;6;0,00
1;30;3;57;56;3;86,37
1;30;4;6;49;5;0,00
1;30;4;6;49;14;25,00
1;30;4;6;49;13;3,00
1;30;4;6;49;2;0,03
1;30;4;6;49;9;0,03
1;30;4;6;49;12;0,03
1;30;4;6;49;1;1318,00
1;30;4;6;49;8;1348,31
1;30;4;6;49;11;1284,94
1;30;4;6;49;4;89,20
1;30;4;6;49;15;-7,19
1;30;4;6;49;18;-6,74
1;30;4;6;49;19;-6,32
1;30;4;36;38;16;7,54
1;30;4;41;23;3;88,36
1;30;4;46;5;6;13,00
1;30;4;51;18;-1;60,00
1;30;5;14;20;-1;70,00
1;30;5;32;51;5;0,00
1;30;5;32;51;14;59,00
1;30;5;32;51;13;0,00
1;30;5;32;51;2;0,16
1;30;5;32;51;9;0,16
1;30;5;32;51;12;0,15
1;30;5;32;51;1;0,00
1;30;5;32;51;8;0,00
1;30;5;32;51;11;0,00
1;30;5;32;51;4;74,89
1;30;5;32;51;15;-6,64
1;30;5;32;51;18;-6,58
1;30;5;32;51;19;-6,72
1;30;5;45;46;16;10,33
1;30;5;56;25;6;49,00
1;30;5;57;4;3;91,15
1;30;6;9;44;16;16,86
1;30;6;13;7;5;13,00
1;30;6;13;7;14;0,00
1;30;6;13;7;13;23,00
1;30;6;13;7;2;17946,12
1;30;6;13;7;9;19704,84
1;30;6;13;7;12;17371,84
1;30;6;13;7;1;0,00
1;30;6;13;7;8;0,00
1;30;6;13;7;11;0,00
1;30;6;13;7;4;76,13
1;30;6;13;7;15;-6,99
1;30;6;13;7;18;-7,26
1;30;6;13;7;19;-7,96
1;30;6;23;28;3;96,91
1;30;6;23;39;-1;80,00
1;30;6;42;40;6;8,00
1;30;7;3;27;-1;60,00
1;30;7;5;21;5;0,00
1;30;7;5;21;14;6,00
1;30;7;5;21;13;6,00
1;30;7;5;21;2;24615,97
1;30;7;5;21;9;26388,33
1;30;7;5;21;12;23655,95
1;30;7;5;21;1;0,00
1;30;7;5;21;8;0,00
1;30;7;5;21;11;0,00
1;30;7;5;21;4;79,64
1;30;7;5;21;15;-9,50
1;30;7;5;21;18;-10,18
1;30;7;5;21;19;-11,20
1;30;7;24;14;3;107,16
1;30;7;30;33;16;26,66
1;30;7;42;47;6;0,00
1;30;8;23;48;3;107,02
1;30;8;29;40;5;0,00
1;30;8;29;40;14;13,00
1;30;8;29;40;13;0,00
1;30;8;29;40;2;24849,66
1;30;8;29;40;9;25818,79
1;30;8;29;40;12;24452,06
1;30;8;29;40;1;0,00
1;30;8;29;40;8;0,00
1;30;8;29;40;11;0,00
1;30;8;29;40;4;75,94
1;30;8;29;40;15;-7,81
1;30;8;29;40;18;-7,80
1;30;8;29;40;19;-7,49
1;30;8;36;7;-1;80,00
1;30;8;55;57;16;25,99
1;30;8;56;15;6;0,00
1;30;9;26;17;3;104,95
1;30;9;26;37;6;36,00
1;30;9;31;53;16;24,58
1;30;9;37;54;-1;80,00
1;30;9;57;16;5;0,00
1;30;9;57;16;14;38,00
1;30;9;57;16;13;15,00
1;30;9;57;16;2;51600,10
1;30;9;57;16;9;51135,69
1;30;9;57;16;12;51135,69
1;30;9;57;16;1;0,00
1;30;9;57;16;8;0,00
1;30;9;57;16;11;0,00
1;30;9;57;16;4;75,39
1;30;9;57;16;15;-7,67
1;30;9;57;16;18;-7,85
1;30;9;57;16;19;-8,62
1;30;10;6;23;3;102,45
1;30;10;9;45;6;0,00
1;30;10;28;57;5;0,00
1;30;10;28;57;14;14,00
1;30;10;28;57;13;1,00
1;30;10;28;57;2;91980,18
1;30;10;28;57;9;89128,79
1;30;10;28;57;12;86645,33
1;30;10;28;57;1;0,00
1;30;10;28;57;8;0,00
1;30;10;28;57;11;0,00
1;30;10;28;57;4;79,55
1;30;10;28;57;15;-8,20
1;30;10;28;57;18;-8,42
1;30;10;28;57;19;-8,10
1;30;10;31;27;16;22,31
1;30;10;49;26;-1;80,00
1;30;11;24;59;6;18,00
1;30;11;30;43;5;96,00
1;30;11;30;43;14;8,00
1;30;11;30;43;13;109,00
1;30;11;30;43;2;109900,02
1;30;11;30;43;9;108471,32
1;30;11;30;43;12;109570,32
1;30;11;30;43;1;0,00
1;30;11;30;43;8;0,00
1;30;11;30;43;11;0,00
1;30;11;30;43;4;79,47
1;30;11;30;43;15;-6,77
1;30;11;30;43;18;-7,03
1;30;11;30;43;19;-6,50
1;30;11;36;18;-1;80,00
1;30;11;39;14;16;22,31
1;30;11;39;41;3;103,78
1;30;12;0;46;-1;80,00
1;30;12;14;33;16;25,01
1;30;12;27;38;6;0,00
1;30;12;33;2;5;0,00
1;30;12;33;2;14;0,00
1;30;12;33;2;13;0,00
1;30;12;33;2;2;94905,04
1;30;12;33;2;9;103636,30
1;30;12;33;2;12;87122,83
1;30;12;33;2;1;0,00
1;30;12;33;2;8;0,00
1;30;12;33;2;11;0,00
1;30;12;33;2;4;71,18
1;30;12;33;2;15;-5,20
1;30;12;33;2;18;-5,19
1;30;12;33;2;19;-5,71
1;30;12;51;25;3;105,07
1;30;13;13;22;5;0,00
1;30;13;13;22;14;0,00
1;30;13;13;22;13;0,00
1;30;13;13;22;2;85260,10
1;30;13;13;22;9;86283,22
1;30;13;13;22;12;84322,24
1;30;13;13;22;1;0,00
1;30;13;13;22;8;0,00
1;30;13;13;22;11;0,00
1;30;13;13;22;4;80,39
1;30;13;13;22;15;-2,48
1;30;13;13;22;18;-2,70
1;30;13;13;22;19;-2,81
1;30;13;23;42;-1;80,00
1;30;13;29;2;3;107,51
1;30;13;35;32;6;0,00
1;30;13;38;15;16;26,66
1;30;14;21;22;6;0,00
1;30;14;30;28;3;105,76
1;30;14;32;26;16;25,44
1;30;14;34;49;-1;80,00
1;30;14;39;42;5;0,00
1;30;14;39;42;14;9,00
1;30;14;39;42;13;4,00
1;30;14;39;42;2;106400,07
1;30;14;39;42;9;108102,48
1;30;14;39;42;12;108634,48
1;30;14;39;42;1;0,00
1;30;14;39;42;8;0,00
1;30;14;39;42;11;0,00
1;30;14;39;42;4;82,12
1;30;14;39;42;15;-2,74
1;30;14;39;42;18;-2,58
1;30;14;39;42;19;-2,68
1;30;15;25;0;6;0,00
1;30;15;41;8;-1;80,00
1;30;15;53;28;5;30,00
1;30;15;53;28;14;0,00
1;30;15;53;28;13;36,00
1;30;15;53;28;2;87120,15
1;30;15;53;28;9;94960,97
1;30;15;53;28;12;93044,32
1;30;15;53;28;1;0,00
1;30;15;53;28;8;0,00
1;30;15;53;28;11;0,00
1;30;15;53;28;4;71,70
1;30;15;53;28;15;-1,41
1;30;15;53;28;18;-1,36
1;30;15;53;28;19;-1,31
1;30;15;54;33;16;24,58
1;30;15;58;54;3;105,05
1;30;16;11;21;-1;80,00
1;30;16;12;47;3;100,84
1;30;16;33;22;6;12,00
1;30;16;36;18;5;0,00
1;30;16;36;18;14;26,00
1;30;16;36;18;13;11,00
1;30;16;36;18;2;107000,16
